gender,age,home,income,motivation,workday,wkendday,hobby
남자,30,대구광역시,300만원 미만,스트레스 해소를 위해,2,10,골프
남자,40,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,5,5,골프
남자,30,전라도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,1,2,골프
남자,60,충청도,500만원 이상 700만원 미만,자기만족-즐거움을 위해,8,8,골프
남자,60,경기도,500만원 이상 700만원 미만,건강 관리를 위해,8,6,골프
남자,40,경기도,700만원 이상,자기만족-즐거움을 위해,2,6,골프
남자,60,서울특별시,700만원 이상,건강 관리를 위해,2,3,골프
남자,50,경상도,700만원 이상,건강 관리를 위해,3,5,골프
남자,50,충청도,500만원 이상 700만원 미만,자기만족-즐거움을 위해,1,5,골프
남자,50,충청도,700만원 이상,마음의 안정-휴식을 위해,2,4,골프
남자,40,전라도,700만원 이상,스트레스 해소를 위해,1,5,골프
남자,50,경기도,300만원 미만,스트레스 해소를 위해,3,3,골프
여자,50,전라도,700만원 이상,가족-지인 등과 시간을 보내기 위해,3,5,골프
여자,40,서울특별시,700만원 이상,건강 관리를 위해,2,1,골프
남자,50,경기도,300만원 이상 500만원 미만,대인 관계-교제를 위해,4,6,골프
남자,50,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,3,10,골프
남자,60,경상도,300만원 미만,자기 계발을 위해,3,5,골프
남자,50,인천광역시,300만원 이상 500만원 미만,건강 관리를 위해,2,6,골프
남자,40,경상도,500만원 이상 700만원 미만,스트레스 해소를 위해,3,8,골프
남자,30,서울특별시,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,2,5,골프
남자,30,서울특별시,700만원 이상,자기만족-즐거움을 위해,1,0,골프
여자,60,울산광역시,700만원 이상,건강 관리를 위해,5,3,골프
남자,50,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,2,골프
남자,60,인천광역시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,7,12,골프
여자,40,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,3,6,골프
남자,50,대전광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,3,5,골프
여자,30,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,5,8,골프
남자,40,울산광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,4,골프
여자,50,강원도,300만원 미만,자기만족-즐거움을 위해,2,4,골프
여자,20,충청도,무응답,마음의 안정-휴식을 위해,2,4,골프
남자,30,경기도,700만원 이상,마음의 안정-휴식을 위해,2,10,골프
여자,30,울산광역시,300만원 이상 500만원 미만,스트레스 해소를 위해,2,4,골프
여자,50,서울특별시,500만원 이상 700만원 미만,건강 관리를 위해,2,13,골프
남자,60,대전광역시,700만원 이상,자기만족-즐거움을 위해,4,4,골프
남자,60,경상도,300만원 이상 500만원 미만,자기 계발을 위해,1,3,골프
여자,60,부산광역시,300만원 미만,건강 관리를 위해,3,4,골프
남자,60,전라도,300만원 미만,마음의 안정-휴식을 위해,4,3,골프
남자,40,경기도,700만원 이상,건강 관리를 위해,0,4,골프
남자,60,부산광역시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,8,골프
여자,50,경기도,700만원 이상,남는 시간을 보내기 위해,1,3,골프
남자,20,서울특별시,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,2,5,골프
남자,40,충청도,500만원 이상 700만원 미만,스트레스 해소를 위해,1,4,골프
남자,50,울산광역시,700만원 이상,마음의 안정-휴식을 위해,4,11,골프
남자,60,대전광역시,700만원 이상,건강 관리를 위해,10,10,골프
남자,60,울산광역시,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,4,4,골프
여자,40,전라도,700만원 이상,마음의 안정-휴식을 위해,5,3,골프
여자,30,경상도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,1,3,골프
남자,60,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,5,2,골프
남자,40,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,1,5,골프
남자,60,인천광역시,300만원 이상 500만원 미만,자기 계발을 위해,5,8,골프
남자,50,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,2,6,골프
남자,60,부산광역시,300만원 이상 500만원 미만,건강 관리를 위해,8,8,골프
남자,50,전라도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,2,3,골프
여자,50,경상도,500만원 이상 700만원 미만,자기만족-즐거움을 위해,3,6,골프
남자,50,경기도,500만원 이상 700만원 미만,대인 관계-교제를 위해,2,5,골프
여자,50,경기도,700만원 이상,자기만족-즐거움을 위해,2,2,골프
남자,20,서울특별시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,1,1,공예
여자,20,서울특별시,500만원 이상 700만원 미만,자기만족-즐거움을 위해,2,6,맛집
남자,20,서울특별시,700만원 이상,스트레스 해소를 위해,2,5,볼링
남자,20,대전광역시,300만원 미만,스트레스 해소를 위해,4,16,공예
남자,20,서울특별시,300만원 미만,스트레스 해소를 위해,3,3,공예
남자,20,서울특별시,300만원 미만,남는 시간을 보내기 위해,5,16,공예
남자,20,전라도,300만원 미만,마음의 안정-휴식을 위해,2,10,맛집
남자,20,경기도,700만원 이상,대인 관계-교제를 위해,5,12,공예
남자,20,경기도,500만원 이상 700만원 미만,스트레스 해소를 위해,3,3,체험
남자,20,부산광역시,300만원 미만,자기 계발을 위해,6,3,헬스
여자,40,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,1,1,인테리어
남자,20,인천광역시,300만원 미만,자기 계발을 위해,1,5,독서
여자,20,광주광역시,300만원 미만,건강 관리를 위해,5,5,음악
여자,20,전라도,300만원 미만,자기만족-즐거움을 위해,0,10,낚시
남자,20,경상도,300만원 미만,건강 관리를 위해,2,1,인테리어
남자,20,전라도,무응답,자기 계발을 위해,3,10,공예
남자,20,인천광역시,300만원 미만,스트레스 해소를 위해,3,3,독서
남자,20,경기도,500만원 이상 700만원 미만,대인 관계-교제를 위해,2,8,보드게임
남자,20,서울특별시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,1,8,문학
남자,20,서울특별시,300만원 미만,자기 계발을 위해,3,4,음악
남자,20,경기도,300만원 미만,자기만족-즐거움을 위해,3,10,공예
남자,20,경기도,300만원 미만,자기 계발을 위해,4,8,독서
남자,20,서울특별시,700만원 이상,대인 관계-교제를 위해,3,5,음악
남자,20,경기도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,7,13,여행
남자,20,충청도,700만원 이상,마음의 안정-휴식을 위해,6,14,공예
남자,20,경기도,700만원 이상,스트레스 해소를 위해,2,4,스포츠
남자,20,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,5,공예
여자,20,서울특별시,700만원 이상,자기만족-즐거움을 위해,4,10,공예
남자,20,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,10,독서
여자,20,경상도,300만원 미만,마음의 안정-휴식을 위해,4,6,공예
남자,20,경기도,무응답,스트레스 해소를 위해,15,18,공예
남자,20,서울특별시,무응답,마음의 안정-휴식을 위해,5,7,보드게임
남자,20,서울특별시,300만원 이상 500만원 미만,스트레스 해소를 위해,2,6,여행
남자,20,대전광역시,500만원 이상 700만원 미만,자기 계발을 위해,3,8,공예
여자,20,전라도,300만원 이상 500만원 미만,자기 계발을 위해,2,12,보드게임
남자,20,울산광역시,500만원 이상 700만원 미만,자기만족-즐거움을 위해,3,8,보드게임
남자,40,서울특별시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,4,8,공예
여자,40,서울특별시,무응답,자기만족-즐거움을 위해,3,7,공예
여자,50,서울특별시,500만원 이상 700만원 미만,자기만족-즐거움을 위해,1,5,여행
남자,40,서울특별시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,2,6,스포츠
여자,20,서울특별시,무응답,자기만족-즐거움을 위해,2,4,독서
남자,50,경기도,무응답,자기만족-즐거움을 위해,4,8,스포츠
여자,30,서울특별시,300만원 이상 500만원 미만,대인 관계-교제를 위해,8,8,공예
여자,40,서울특별시,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,2,2,헬스
여자,30,서울특별시,700만원 이상,자기 계발을 위해,2,10,공예
남자,60,서울특별시,300만원 미만,건강 관리를 위해,2,2,조깅
남자,30,서울특별시,500만원 이상 700만원 미만,자기만족-즐거움을 위해,1,2,공연
남자,50,서울특별시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,2,4,공예
여자,50,서울특별시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,1,2,맛집
남자,50,서울특별시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,4,8,공예
남자,50,서울특별시,500만원 이상 700만원 미만,스트레스 해소를 위해,3,6,라켓
여자,60,서울특별시,700만원 이상,자기 계발을 위해,3,5,요가
여자,60,서울특별시,700만원 이상,스트레스 해소를 위해,6,7,골프
남자,40,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,5,10,신문
여자,40,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,3,미술
여자,50,서울특별시,300만원 미만,마음의 안정-휴식을 위해,0,1,공예
남자,50,부산광역시,300만원 미만,스트레스 해소를 위해,1,1,박물관
여자,30,경기도,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,3,8,맛집
여자,20,경기도,500만원 이상 700만원 미만,마음의 안정-휴식을 위해,2,10,조깅
여자,40,부산광역시,300만원 이상 500만원 미만,건강 관리를 위해,3,3,골프
여자,30,부산광역시,300만원 미만,마음의 안정-휴식을 위해,1,4,맛집
남자,50,전라도,500만원 이상 700만원 미만,자기 계발을 위해,2,6,낚시
여자,60,서울특별시,300만원 이상 500만원 미만,건강 관리를 위해,4,4,음악
여자,40,충청도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,0,0,자기계발
여자,40,서울특별시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,1,1,음악
남자,60,대구광역시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,4,8,여행
남자,40,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,5,공예
남자,50,부산광역시,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,2,11,공예
남자,50,인천광역시,500만원 이상 700만원 미만,가족-지인 등과 시간을 보내기 위해,2,3,공예
여자,40,광주광역시,300만원 이상 500만원 미만,가족-지인 등과 시간을 보내기 위해,1,1,공예
남자,50,서울특별시,500만원 이상 700만원 미만,대인 관계-교제를 위해,3,3,골프
여자,30,세종특별자치시,700만원 이상,가족-지인 등과 시간을 보내기 위해,2,0,공예
남자,30,강원도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,7,헬스
남자,40,경상도,300만원 이상 500만원 미만,스트레스 해소를 위해,2,2,여행
남자,50,울산광역시,300만원 이상 500만원 미만,스트레스 해소를 위해,2,2,헬스
여자,60,서울특별시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,2,5,여행
여자,30,제주특별자치도,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,5,5,공예
남자,30,대전광역시,300만원 미만,스트레스 해소를 위해,0,6,공예
남자,50,경기도,500만원 이상 700만원 미만,남는 시간을 보내기 위해,2,5,낚시
남자,40,인천광역시,300만원 이상 500만원 미만,자기만족-즐거움을 위해,1,2,조깅
남자,30,광주광역시,300만원 이상 500만원 미만,마음의 안정-휴식을 위해,8,8,공예
남자,40,경상도,300만원 이상 500만원 미만,건강 관리를 위해,1,2,캠핑
여자,30,강원도,500만원 이상 700만원 미만,스트레스 해소를 위해,10,10,음주
여자,30,경기도,700만원 이상,자기만족-즐거움을 위해,2,10,공예
여자,40,경기도,300만원 이상 500만원 미만,자기만족-즐거움을 위해,3,5,공예
여자,30,전라도,700만원 이상,마음의 안정-휴식을 위해,3,6,여행
남자,60,경상도,700만원 이상,스트레스 해소를 위해,2,4,공예
